[rosmaster.main][INFO] 2021-10-06 20:06:54,842: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-10-06 20:06:54,842: Starting ROS Master Node
[rosmaster.master][INFO] 2021-10-06 20:07:14,743: +PUB [/rosout] /rqt_gui_py_node_3820 http://aidan:34931/
[rosmaster.master][INFO] 2021-10-06 20:07:14,747: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:44193/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:07:14,750: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:44193/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:07:14,750: +SUB [/clock] /rqt_gui_py_node_3820 http://aidan:34931/
[rosmaster.master][INFO] 2021-10-06 20:07:14,754: +SERVICE [/rqt_gui_py_node_3820/get_loggers] /rqt_gui_py_node_3820 http://aidan:34931/
[rosmaster.master][INFO] 2021-10-06 20:07:14,756: +SERVICE [/rqt_gui_py_node_3820/set_logger_level] /rqt_gui_py_node_3820 http://aidan:34931/
[rosmaster.master][INFO] 2021-10-06 20:07:14,779: +SUB [/statistics] /rqt_gui_py_node_3820 http://aidan:34931/
[rosmaster.master][INFO] 2021-10-06 20:09:12,988: -PUB [/rosout] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,990: -PUB [/initialpose] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,991: -PUB [/move_base_simple/goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,992: -PUB [/clicked_point] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,994: -SUB [/clock] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,995: -SUB [/tf] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,996: -SUB [/tf_static] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,997: -SUB [/map] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,998: -SUB [/map_updates] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,998: -SUB [/move_base/local_costmap/costmap] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:12,999: -SUB [/move_base/local_costmap/costmap_updates] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,000: -SUB [/move_base/TebLocalPlannerROS/local_plan] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,001: -SUB [/move_base/local_costmap/footprint] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,002: -SUB [/move_base/global_costmap/costmap] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,003: -SUB [/move_base/global_costmap/costmap_updates] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,004: -SUB [/move_base/TebLocalPlannerROS/global_plan] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,005: -SUB [/scan] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,007: -PUB [/rosout] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,008: -SUB [/particlecloud] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,009: -SUB [/move_base/current_goal] /rviz http://aidan:44193/
[rosmaster.master][INFO] 2021-10-06 20:09:13,010: -SERVICE [/rviz/get_loggers] /rviz rosrpc://aidan:54243
[rosmaster.master][INFO] 2021-10-06 20:09:13,011: -PUB [/velodyne_points] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,012: -SERVICE [/rviz/set_logger_level] /rviz rosrpc://aidan:54243
[rosmaster.master][INFO] 2021-10-06 20:09:13,013: -PUB [/velodyne_nodelet_manager_cloud/parameter_descriptions] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,014: -SERVICE [/rviz/reload_shaders] /rviz rosrpc://aidan:54243
[rosmaster.master][INFO] 2021-10-06 20:09:13,014: -PUB [/velodyne_nodelet_manager_cloud/parameter_updates] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,016: -PUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,018: -PUB [/velodyne_nodelet_manager_laserscan/parameter_descriptions] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,019: -PUB [/velodyne_nodelet_manager_laserscan/parameter_updates] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,020: -PUB [/scan] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,022: -PUB [/diagnostics] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,023: -PUB [/velodyne_nodelet_manager_driver/parameter_descriptions] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,024: -PUB [/velodyne_nodelet_manager_driver/parameter_updates] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,025: -PUB [/velodyne_packets] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,026: -SUB [/clock] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,027: -SUB [/velodyne_packets] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,028: -SERVICE [/rviz/load_config] /rviz rosrpc://aidan:54243
[rosmaster.master][INFO] 2021-10-06 20:09:13,029: -SUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,030: -SERVICE [/rviz/save_config] /rviz rosrpc://aidan:54243
[rosmaster.master][INFO] 2021-10-06 20:09:13,030: -SUB [/velodyne_points] /velodyne_nodelet_manager http://aidan:36699/
[rosmaster.master][INFO] 2021-10-06 20:09:13,031: -CACHEDPARAM [/rosout_disable_topics_generation] by /rviz
[rosmaster.master][INFO] 2021-10-06 20:09:13,032: -SERVICE [/velodyne_nodelet_manager/get_loggers] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,033: -SERVICE [/velodyne_nodelet_manager/set_logger_level] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,033: -SERVICE [/velodyne_nodelet_manager/load_nodelet] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,034: -SERVICE [/velodyne_nodelet_manager/unload_nodelet] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,034: -SERVICE [/velodyne_nodelet_manager/list] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,035: -SERVICE [/velodyne_nodelet_manager_cloud/set_parameters] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,036: -SERVICE [/velodyne_nodelet_manager_laserscan/set_parameters] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,037: -SERVICE [/velodyne_nodelet_manager_driver/set_parameters] /velodyne_nodelet_manager rosrpc://aidan:59677
[rosmaster.master][INFO] 2021-10-06 20:09:13,046: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,047: publisherUpdate[/velodyne_points] -> http://aidan:36699/ ['http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,047: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:36699/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,048: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,048: publisherUpdate[/velodyne_points] -> http://aidan:36699/ ['http://aidan:33371/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,049: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,049: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:36699/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,050: -CACHEDPARAM [/rosout_disable_topics_generation] by /velodyne_nodelet_manager
[rosmaster.master][INFO] 2021-10-06 20:09:13,051: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:36699/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,051: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:41197/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,051: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,052: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,052: -CACHEDPARAM [/velodyne_nodelet_manager/diagnostic_period] by /velodyne_nodelet_manager
[rosmaster.master][INFO] 2021-10-06 20:09:13,052: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,055: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,055: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,056: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,056: publisherUpdate[/scan] -> http://aidan:39061/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,057: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ ['http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,057: publisherUpdate[/velodyne_packets] -> http://aidan:36699/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,058: publisherUpdate[/scan] -> http://aidan:39061/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,061: publisherUpdate[/velodyne_packets] -> http://aidan:36699/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,061: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,082: -PUB [/rosout] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,084: -PUB [/trog_velocity_controller/cmd_vel] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,086: -PUB [/diagnostics] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,087: -SUB [/clock] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,090: -SUB [/joy_teleop/cmd_vel] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,092: -SUB [/twist_marker_server/cmd_vel] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,094: -SUB [/cmd_vel] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,096: -SUB [/e_stop] /twist_mux http://aidan:41197/
[rosmaster.master][INFO] 2021-10-06 20:09:13,097: -SERVICE [/twist_mux/get_loggers] /twist_mux rosrpc://aidan:38353
[rosmaster.master][INFO] 2021-10-06 20:09:13,098: -SERVICE [/twist_mux/set_logger_level] /twist_mux rosrpc://aidan:38353
[rosmaster.master][INFO] 2021-10-06 20:09:13,099: -CACHEDPARAM [/rosout_disable_topics_generation] by /twist_mux
[rosmaster.master][INFO] 2021-10-06 20:09:13,100: -CACHEDPARAM [/twist_mux/diagnostic_period] by /twist_mux
[rosmaster.master][INFO] 2021-10-06 20:09:13,102: -CACHEDPARAM [/twist_mux/locks] by /twist_mux
[rosmaster.master][INFO] 2021-10-06 20:09:13,104: -CACHEDPARAM [/twist_mux/topics] by /twist_mux
[rosmaster.master][INFO] 2021-10-06 20:09:13,124: -PUB [/rosout] /joy_teleop/joy_node http://aidan:46057/
[rosmaster.master][INFO] 2021-10-06 20:09:13,125: -PUB [/diagnostics] /joy_teleop/joy_node http://aidan:46057/
[rosmaster.master][INFO] 2021-10-06 20:09:13,126: -PUB [/joy_teleop/joy] /joy_teleop/joy_node http://aidan:46057/
[rosmaster.master][INFO] 2021-10-06 20:09:13,127: -SUB [/clock] /joy_teleop/joy_node http://aidan:46057/
[rosmaster.master][INFO] 2021-10-06 20:09:13,127: -SUB [/joy_teleop/joy/set_feedback] /joy_teleop/joy_node http://aidan:46057/
[rosmaster.master][INFO] 2021-10-06 20:09:13,129: -PUB [/rosout] /laser_to_base http://aidan:37967/
[rosmaster.master][INFO] 2021-10-06 20:09:13,129: -SERVICE [/joy_teleop/joy_node/get_loggers] /joy_teleop/joy_node rosrpc://aidan:50331
[rosmaster.master][INFO] 2021-10-06 20:09:13,130: -PUB [/tf] /laser_to_base http://aidan:37967/
[rosmaster.master][INFO] 2021-10-06 20:09:13,130: -SERVICE [/joy_teleop/joy_node/set_logger_level] /joy_teleop/joy_node rosrpc://aidan:50331
[rosmaster.master][INFO] 2021-10-06 20:09:13,131: -SUB [/clock] /laser_to_base http://aidan:37967/
[rosmaster.master][INFO] 2021-10-06 20:09:13,132: -CACHEDPARAM [/joy_teleop/joy_node/diagnostic_period] by /joy_teleop/joy_node
[rosmaster.master][INFO] 2021-10-06 20:09:13,132: -SERVICE [/laser_to_base/get_loggers] /laser_to_base rosrpc://aidan:37361
[rosmaster.master][INFO] 2021-10-06 20:09:13,134: -SERVICE [/laser_to_base/set_logger_level] /laser_to_base rosrpc://aidan:37361
[rosmaster.master][INFO] 2021-10-06 20:09:13,135: -CACHEDPARAM [/rosout_disable_topics_generation] by /joy_teleop/joy_node
[rosmaster.master][INFO] 2021-10-06 20:09:13,137: -PUB [/rosout] /joy_teleop/teleop_twist_joy http://aidan:42743/
[rosmaster.master][INFO] 2021-10-06 20:09:13,138: -PUB [/trog_velocity_controller/cmd_vel] /joy_teleop/teleop_twist_joy http://aidan:42743/
[rosmaster.master][INFO] 2021-10-06 20:09:13,139: -SUB [/clock] /joy_teleop/teleop_twist_joy http://aidan:42743/
[rosmaster.master][INFO] 2021-10-06 20:09:13,141: -SUB [/joy_teleop/joy] /joy_teleop/teleop_twist_joy http://aidan:42743/
[rosmaster.master][INFO] 2021-10-06 20:09:13,142: -SERVICE [/joy_teleop/teleop_twist_joy/get_loggers] /joy_teleop/teleop_twist_joy rosrpc://aidan:48167
[rosmaster.master][INFO] 2021-10-06 20:09:13,146: -SERVICE [/joy_teleop/teleop_twist_joy/set_logger_level] /joy_teleop/teleop_twist_joy rosrpc://aidan:48167
[rosmaster.master][INFO] 2021-10-06 20:09:13,147: -CACHEDPARAM [/rosout_disable_topics_generation] by /joy_teleop/teleop_twist_joy
[rosmaster.master][INFO] 2021-10-06 20:09:13,155: -PUB [/rosout] /velodyne_nodelet_manager_cloud http://aidan:41459/
[rosmaster.master][INFO] 2021-10-06 20:09:13,156: -PUB [/rosout] /velodyne_nodelet_manager_driver http://aidan:33125/
[rosmaster.master][INFO] 2021-10-06 20:09:13,157: -PUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager_driver http://aidan:33125/
[rosmaster.master][INFO] 2021-10-06 20:09:13,157: -PUB [/rosout] /velodyne_nodelet_manager_laserscan http://aidan:33537/
[rosmaster.master][INFO] 2021-10-06 20:09:13,158: -PUB [/rosout] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,158: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,159: -PUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager_cloud http://aidan:41459/
[rosmaster.master][INFO] 2021-10-06 20:09:13,160: -PUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager_laserscan http://aidan:33537/
[rosmaster.master][INFO] 2021-10-06 20:09:13,160: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:46057/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,161: publisherUpdate[/trog_velocity_controller/cmd_vel] -> http://aidan:33371/ ['http://aidan:42743/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,162: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,160: -SUB [/clock] /velodyne_nodelet_manager_driver http://aidan:33125/
[rosmaster.master][INFO] 2021-10-06 20:09:13,163: -PUB [/tf] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,163: publisherUpdate[/trog_velocity_controller/cmd_vel] -> http://aidan:33371/ ['http://aidan:42743/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,164: publisherUpdate[/joy_teleop/joy] -> http://aidan:42743/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,166: -SUB [/clock] /velodyne_nodelet_manager_laserscan http://aidan:33537/
[rosmaster.master][INFO] 2021-10-06 20:09:13,167: -SUB [/clock] /velodyne_nodelet_manager_cloud http://aidan:41459/
[rosmaster.master][INFO] 2021-10-06 20:09:13,168: -SUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager_laserscan http://aidan:33537/
[rosmaster.master][INFO] 2021-10-06 20:09:13,168: -PUB [/slam_toolbox/map] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,169: -SERVICE [/velodyne_nodelet_manager_laserscan/get_loggers] /velodyne_nodelet_manager_laserscan rosrpc://aidan:53049
[rosmaster.master][INFO] 2021-10-06 20:09:13,170: -SUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager_cloud http://aidan:41459/
[rosmaster.master][INFO] 2021-10-06 20:09:13,171: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:37967/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,171: publisherUpdate[/joy_teleop/joy] -> http://aidan:42743/ []: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,173: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,174: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:39061/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,172: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
